offset,file,text_en,byte_budget
scena/mp2010_10.dat:0xe445,scena/mp2010_10.dat,for this mayor business...,27
scena/mp2010_10.dat:0xe460,scena/mp2010_10.dat,"My goodness, I'm really not cut out",36
scena/mp2010_10.dat:0xe493,scena/mp2010_10.dat,thanks to everyone's encouragement.,36
scena/mp2010_10.dat:0xe4b7,scena/mp2010_10.dat,But I was kinda forced into running,36
scena/mp2010_10.dat:0xe4ea,scena/mp2010_10.dat,I'll do my best to win.,24
scena/mp2010_10.dat:0xe502,scena/mp2010_10.dat,"Of course, now that I'm here,",30
scena/mp2010_10.dat:0xe52f,scena/mp2010_10.dat,as the port district's rep...,30
scena/mp2010_10.dat:0xe54d,scena/mp2010_10.dat,I thought I did a pretty crappy job,36
scena/mp2010_10.dat:0xe580,scena/mp2010_10.dat,"And yet here I am, running for mayor.",38
scena/mp2010_10.dat:0xe5b5,scena/mp2010_10.dat,heavily on tourism.,20
scena/mp2010_10.dat:0xe5c9,scena/mp2010_10.dat,"Like Norman said, Ruan's economy relies",40
scena/mp2010_10.dat:0xe600,scena/mp2010_10.dat,leave the port the way it is.,30
scena/mp2010_10.dat:0xe61e,scena/mp2010_10.dat,"With that said, we can't just",30
scena/mp2010_10.dat:0xe64b,scena/mp2010_10.dat,could potentially lead to accidents.,37
scena/mp2010_10.dat:0xe670,scena/mp2010_10.dat,Ignoring deteriorating facilities,34
scena/mp2010_10.dat:0xe6a1,scena/mp2010_10.dat,"And once that happens, it's too late.",38
scena/mp2010_10.dat:0xe6d6,scena/mp2010_10.dat,but not at the expense of the port.,36
scena/mp2010_10.dat:0xe6fa,scena/mp2010_10.dat,"Tourism is the heart of Ruan's economy,",40
scena/mp2010_10.dat:0xe731,scena/mp2010_10.dat,could potentially lead to accidents.,37
scena/mp2010_10.dat:0xe756,scena/mp2010_10.dat,Ignoring deteriorating facilities,34
scena/mp2010_10.dat:0xe787,scena/mp2010_10.dat,the Langland Bridge to malfunction.,36
scena/mp2010_10.dat:0xe7ab,scena/mp2010_10.dat,We still don't know what caused,32
scena/mp2010_10.dat:0xe7da,scena/mp2010_10.dat,"bracers, for Ruan's sake.",26
scena/mp2010_10.dat:0xe7f4,scena/mp2010_10.dat,"Please find out what happened,",31
scena/mp2010_10.dat:0xe822,scena/mp2010_10.dat,caused the bridge to malfunction...,36
scena/mp2010_10.dat:0xe846,scena/mp2010_10.dat,I never would've guessed that a monster,40
scena/mp2010_10.dat:0xe87d,scena/mp2010_10.dat,That they made it into the city is beyond scary.,49
scena/mp2010_10.dat:0xe8bd,scena/mp2010_10.dat,Please do whatever it takes to get rid of them.,48
scena/mp2010_10.dat:0xe8fc,scena/mp2010_10.dat,"Thanks again, bracers.",23
scena/mp2010_10.dat:0xe913,scena/mp2010_10.dat,I heard you took care of our monster problem.,46
scena/mp2010_10.dat:0xe951,scena/mp2010_10.dat,to fight hard for the folks who live here in Ruan.,51
scena/mp2010_10.dat:0xe984,scena/mp2010_10.dat,Now I can focus on the mayoral election. I have,48
